OBJECTID,RTE,RTE_SFX,DISTRICT,CNTY,PM_PFX,POSTMILE,PM_SFX,LEG,DESCRIPTION,VEHICLE_AADT_TOTAL,TOT_TRK_AADT,TRK_PERCENT_TOT,EAL,EST_YEAR,EST_CODE,longitude,latitude,RouteType,route_type_matched
5244,61,,4,ALA,,21.967,,B,JCT. RTE. 260 NORTH,16100,216,1.34,11,2,V,-122.27690719298985,37.77146395434613,State,True
5246,62,,8,RIV,,0.0,,A,JCT. RTE. 10,24000,3312,13.8,637,89,V,-116.60385986318512,33.91432538035642,State,True
5248,62,,8,RIV,,84.965,,A,JCT. RTE. 177 SOUTH,2300,161,7.0,34,92,E,-115.21968064082286,34.0470583698794,State,True
5250,62,,8,RIV,,84.965,,B,JCT. RTE. 177 SOUTH,850,224,26.3,39,84,E,-115.21968064082286,34.0470583698794,State,True
5252,62,,8,SBD,,0.0,,A,RIVERSIDE/SAN BERNARDINO COUNTY LINE,27000,4050,15.0,566,84,V,-116.59144244382622,34.03266393513639,State,True
5254,62,,8,SBD,,12.404,,A,"YUCCA VALLEY, JCT. RTE. 247 NORTH",24000,1416,5.9,194,84,E,-116.41404592809235,34.1234150846471,State,True
5256,62,,8,SBD,,125.761,,A,JCT. RTE. 95,3800,806,21.2,207,92,V,-114.57426155124558,34.18853507871972,State,True
5258,62,,8,SBD,,125.761,,B,JCT. RTE. 95,2300,150,6.5,32,92,V,-114.57426155124558,34.18853507871972,State,True
5260,62,,8,SBD,,142.66,,B,ARIZONA STATE LINE,5000,1050,21.0,268,92,E,-114.29902233858246,34.159489492896945,State,True
5262,62,,8,SBD,,34.223,,B,29 PALMS/UTAH TRAIL,4500,414,9.2,54,89,V,-116.03668214210437,34.135867997346175,State,True
5264,63,,6,FRE,,0.0,,A,TULARE/FRESNO COUNTY LINE,3250,484,14.9,58,20,E,-119.3048465076387,36.62443568583734,State,True
5266,63,,6,FRE,,8.362,,B,JCT. RTE. 180,790,85,10.77,10,20,V,-119.28675830955538,36.7303965462465,State,True
5268,63,,6,TUL,L,7.97,,B,"VISALIA, NOBLE AVE/MINERAL KING BLVD.  WEST JCT. RTE. 198",32500,1625,5.0,121,4,E,-119.31406673217155,36.327006297901846,State,True
5270,63,,6,TUL,R,19.187,,A,JCT. RTE. 201 EAST,7300,404,5.53,51,20,V,-119.28719874814928,36.48672335977967,State,True
5272,63,,6,TUL,R,19.187,,B,JCT. RTE. 201 EAST,5500,388,7.06,48,17,V,-119.28719874814928,36.48672335977967,State,True
5274,63,,6,TUL,R,25.55,,A,AVENUE 432,2050,165,8.05,21,20,V,-119.28716603599823,36.57343657973752,State,True
5276,63,,6,TUL,R,30.084,,B,TULARE/FRESNO COUNTY LINE,1700,238,14.0,29,20,E,-119.3048465076387,36.62443568583734,State,True
5278,63,,6,TUL,R,8.775,R,A,"VISALIA, ON COURT ST/WEST THIRD NEAR LINCOLN OVAL",7500,675,9.0,51,4,E,-119.29223104659054,36.33822761278583,State,True
5279,63,,6,TUL,,0.0,,A,"TULARE, JCT. RTE. 137",25000,1113,4.45,87,23,V,-119.31306222434274,36.211289271206866,State,True
5281,63,,6,TUL,,12.13,,A,AVENUE 328,7700,493,6.4,52,20,V,-119.29676031991372,36.38553118179584,State,True
5283,63,,6,TUL,,12.13,,B,AVENUE 328,9800,613,6.25,65,20,E,-119.29676031991372,36.38553118179584,State,True
5285,63,,6,TUL,,15.11,,A,AVENUE 352; OIL WELL ROAD,7700,336,4.36,48,17,V,-119.29588236494553,36.42875667422469,State,True
5287,63,,6,TUL,,7.98,R,A,"VISALIA, EAST JCT. RTE. 198",11800,1062,9.0,81,4,E,-119.2922758249125,36.32693858670336,State,True
5288,65,,3,PLA,R,4.863,,A,"ROSEVILLE, JCT. RTE. 80",123000,18573,15.1,4258,97,E,-121.24863335357234,38.76996350022002,State,True
5290,65,,3,YUB,R,6.884,,A,FORTY MILE ROAD,23000,6596,28.68,910,2,E,-121.51402065807291,39.065181069779214,State,True
5292,65,,3,YUB,R,9.177,,B,JCT. RTE. 70,31500,6640,21.08,916,2,E,-121.53779196695281,39.08930353870641,State,True
5294,65,,6,KER,R,0.0,,A,JCT. RTE. 99,18000,2837,15.76,451,21,V,-119.07461634742715,35.434621922365885,State,True
5296,65,,6,KER,,23.186,,A,JCT. RTE. 155,8300,2105,25.36,399,20,V,-119.05324524805322,35.762035494983635,State,True
5298,65,,6,KER,,23.186,,B,JCT. RTE. 155,8300,1523,18.35,330,21,V,-119.05324524805322,35.762035494983635,State,True
5300,65,,6,TUL,R,14.073,,A,AVENUE 112,14400,2483,17.24,428,20,V,-119.04608478860159,35.993243567700354,State,True
5302,65,,6,TUL,R,6.983,,A,AVENUE 56,9500,1882,19.81,384,20,V,-119.05349949014324,35.89170246797403,State,True
5304,65,,6,TUL,R,6.983,,B,AVENUE 56,8100,1650,20.37,369,20,V,-119.05349949014324,35.89170246797403,State,True
5306,65,,6,TUL,,18.163,,A,JCT. RTE. 190,30000,2490,8.3,372,12,E,-119.03888175259875,36.05163031118545,State,True
5308,65,,6,TUL,,18.163,,B,JCT. RTE. 190,17500,2529,14.45,367,21,V,-119.03888175259875,36.05163031118545,State,True
5310,65,,6,TUL,,21.83,,A,LINDA VISTA AVENUE,26000,2447,9.41,344,20,V,-119.04294777461139,36.10434639722818,State,True
5312,65,,6,TUL,,21.83,,B,LINDA VISTA AVENUE,23600,2218,9.4,301,20,E,-119.04294777461139,36.10434639722818,State,True
5314,65,,6,TUL,,23.333,,B,AVENUE 184,26000,2358,9.07,292,22,V,-119.05546719138262,36.12358429118644,State,True
5316,65,,6,TUL,,31.546,,A,JCT. RTE. 137 WEST,6900,931,13.49,137,21,V,-119.13620118536655,36.21082002470791,State,True
5318,65,,6,TUL,,31.546,,B,JCT. RTE. 137 WEST,14100,1028,7.29,182,17,V,-119.13620118536655,36.21082002470791,State,True
5320,65,,6,TUL,,39.577,,B,JCT. RTE. 198,9600,1286,13.4,177,20,V,-119.13491557132916,36.32620311824653,State,True
5322,66,,7,LA,R,0.189,,A,"LA VERNE, JCT. RTE. 210",24500,666,2.72,62,4,E,-117.78707189426244,34.12009056596485,State,True
5324,66,,7,LA,,0.0,,A,"LA VERNE, BASELINE ROAD",19000,517,2.72,48,4,E,-117.78945767682492,34.1213968098434,State,True
5326,66,,7,LA,,2.54,,B,"POMONA, GAREY AVENUE",22500,612,2.72,56,4,V,-117.74859208206175,34.10778063489837,State,True
5328,66,,8,SBD,,21.37,,A,FOURTH STREET,19800,396,2.0,25,88,E,-117.33120774829504,34.106627356257995,State,True
5330,66,,8,SBD,,21.37,,B,FOURTH STREET,21500,645,3.0,41,88,E,-117.33120774829504,34.106627356257995,State,True
5332,66,,8,SBD,,23.054,,B,"SAN BERNARDINO, JCT. RTE. 215",17800,356,2.0,23,88,E,-117.3026256448617,34.10840944525185,State,True
5334,67,,11,SD,R,0.306,,A,"EL CAJON, BROADWAY",96000,6432,6.7,749,86,V,-116.96173146604741,32.807458176259225,State,True
5336,67,,11,SD,R,0.0,,A,"EL CAJON, JCT. RTE. 8",42500,3315,7.8,386,86,E,-116.9623279662607,32.80313012973542,State,True
5338,67,,11,SD,R,1.118,,A,BRADLEY AVENUE,92000,6164,6.7,719,86,E,-116.9604856599535,32.81915599273849,State,True
5340,67,,11,SD,R,2.672,,A,WOODSIDE AVENUE,69000,5037,7.3,613,86,V,-116.96127393880185,32.8414779650341,State,True
5342,67,,11,SD,R,4.832,,A,WINTER GARDEN BOULEVARD,32500,1365,4.2,166,86,E,-116.93195526534454,32.85815336236221,State,True
5344,67,,11,SD,R,4.832,,B,WINTER GARDEN BOULEVARD,56000,1456,2.6,177,86,E,-116.93195526534454,32.85815336236221,State,True
5346,67,,11,SD,,15.2,,A,POWAY ROAD,25000,2218,8.87,153,21,V,-116.97340691560919,32.978499713038886,State,True
5348,67,,11,SD,,15.2,,B,POWAY ROAD,16300,1500,9.2,181,96,E,-116.97340691560919,32.978499713038886,State,True
5350,67,,11,SD,,24.377,,B,"RAMONA, JCT. RTE. 78",24700,1433,5.8,247,85,E,-116.86860987407707,33.04204581471834,State,True
5352,67,,11,SD,,6.67,,A,WILLOW ROAD,19800,1828,9.23,263,23,E,-116.92428962930975,32.87349865365032,State,True
5354,680,,4,ALA,M,2.382,,A,"FREMONT, JCT. RTE. 262 WEST",117000,10530,9.0,2494,94,V,-121.92289757509477,37.49544685327244,Interstate,True
5356,680,,4,ALA,M,2.382,,B,"FREMONT, JCT. RTE. 262 WEST",100000,7100,7.1,1720,94,V,-121.92289757509477,37.49544685327244,Interstate,True
5358,680,,4,ALA,R,11.042,,A,JCT. RTE. 84 WEST,123000,9840,8.0,2109,94,V,-121.87074809562239,37.58884088974809,Interstate,True
5360,680,,4,ALA,R,11.042,,B,JCT. RTE. 84 WEST,150000,11400,7.6,2550,94,V,-121.87074809562239,37.58884088974809,Interstate,True
5362,680,,4,ALA,R,11.845,,A,JCT. RTE. 84 EAST,102000,9384,9.2,2012,94,V,-121.87055628824123,37.592981023820094,Interstate,True
5364,680,,4,ALA,R,20.057,,A,"PLEASANTON, JCT. RTE. 580",114000,8664,7.6,1891,94,V,-121.92258496407086,37.70101505928141,Interstate,True
5366,680,,4,ALA,R,20.057,,B,"PLEASANTON, JCT. RTE. 580",121000,7865,6.5,1783,94,V,-121.92258496407086,37.70101505928141,Interstate,True
5368,680,,4,ALA,R,6.396,,A,"FREMONT, JCT. RTE. 238 NORTH",153000,7344,4.8,1385,14,E,-121.92447251941722,37.54056032696278,Interstate,True
5370,680,,4,ALA,R,6.396,,B,"FREMONT, JCT. RTE. 238 NORTH",133000,9842,7.4,2379,94,V,-121.92447251941722,37.54056032696278,Interstate,True
5372,680,,4,ALA,R,8.312,,B,SHERIDAN ROAD,152000,3906,2.57,707,17,V,-121.9052908452577,37.56207961265632,Interstate,True
5374,680,,4,CC,R,0.01,,A,"SAN RAMON, ALCOSTA BOULEVARD",147000,7806,5.31,1092,16,V,-121.9400578970329,37.72354682277043,Interstate,True
5376,680,,4,CC,R,0.02,,O,ALAMEDA/CONTRA COSTA COUNTY LINE,173000,10380,6.0,1281,22,V,-121.94015708541332,37.7236687169241,Interstate,True
5378,680,,4,CC,R,18.707,,A,"CONCORD, JCT. RTE. 242 NORTH",153000,7558,4.94,1135,0,V,-122.05247151580555,37.95894121919741,Interstate,True
5380,680,,4,CC,R,18.707,,B,"CONCORD, JCT. RTE. 242 NORTH",256000,9907,3.87,1535,0,V,-122.05247151580555,37.95894121919741,Interstate,True
5382,680,,4,CC,,14.383,,A,"WALNUT CREEK, JCT. RTE. 24 WEST",146000,6015,4.12,958,0,V,-122.07076316433438,37.89890894799938,Interstate,True
5384,680,,4,CC,,14.383,,B,"WALNUT CREEK, JCT. RTE. 24 WEST",178000,11356,6.38,1934,0,V,-122.07076316433438,37.89890894799938,Interstate,True
5386,680,,4,CC,,15.606,,A,"WALNUT CREEK, NORTH MAIN STREET",247000,6546,2.65,1042,3,V,-122.06576156402134,37.915313383247614,Interstate,True
5388,680,,4,CC,,15.606,,B,"WALNUT CREEK, NORTH MAIN STREET",174000,6629,3.81,979,0,V,-122.06576156402134,37.915313383247614,Interstate,True
5390,680,,4,CC,,21.191,,A,JCT. RTE. 4,121000,8240,6.81,1228,0,V,-122.06978412015062,37.99461562296657,Interstate,True
5392,680,,4,CC,,21.191,,B,JCT. RTE. 4,139000,3753,2.7,524,0,V,-122.06978412015062,37.99461562296657,Interstate,True
5394,680,,4,SCL,M,0.385,,A,"SAN JOSE, KING ROAD",216000,9504,4.4,1835,94,V,-121.84654725459446,37.34310206814949,Interstate,True
5396,680,,4,SCL,M,0.385,,B,"SAN JOSE, KING ROAD",139000,3892,2.8,655,94,E,-121.84654725459446,37.34310206814949,Interstate,True
5398,680,,4,SCL,M,0.0,,A,"SAN JOSE, JCT. RTES. 101/280",139000,2641,1.9,473,94,E,-121.85192952768725,37.339548247228116,Interstate,True
5400,680,,4,SCL,M,1.74,,A,"SAN JOSE, JCT. RTE. 130",173000,7785,4.5,1572,94,V,-121.84100073802668,37.35974597870225,Interstate,True
5402,680,,4,SCL,M,1.74,,B,"SAN JOSE, JCT. RTE. 130",178000,7832,4.4,1551,94,V,-121.84100073802668,37.35974597870225,Interstate,True
5404,680,,4,SCL,M,5.068,,A,"SAN JOSE, CAPITOL AVENUE",147000,7938,5.4,1602,94,V,-121.87543566557338,37.39878686222237,Interstate,True
5406,680,,4,SCL,M,5.068,,B,"SAN JOSE, CAPITOL AVENUE",145000,7830,5.4,1563,94,V,-121.87543566557338,37.39878686222237,Interstate,True
5408,680,,4,SCL,M,7.647,,A,"MILPITAS, JCT. RTE. 237 WEST",123000,5043,4.1,1107,94,V,-121.88838996396014,37.43475270328959,Interstate,True
5410,680,,4,SCL,M,7.647,,B,"MILPITAS, JCT. RTE. 237 WEST",132000,6072,4.6,1292,94,V,-121.88838996396014,37.43475270328959,Interstate,True
5412,680,,4,SOL,R,2.819,,A,LAKE HERMAN ROAD,72000,3859,5.36,790,0,V,-122.11182436365739,38.085789859151156,Interstate,True
5414,680,,4,SOL,R,2.819,,B,LAKE HERMAN ROAD,71000,3784,5.33,814,0,V,-122.11182436365739,38.085789859151156,Interstate,True
5416,680,,4,SOL,,13.126,,B,"CORDELIA WYE, JCT. RTE. 80",72000,3751,5.21,742,0,V,-122.13784050044856,38.2167669512741,Interstate,True
5418,68,,5,MON,L,4.264,,B,JCT. RTE. 1,22500,1125,5.0,77,17,E,-121.91234332811047,36.574724233950995,State,True
5420,68,,5,MON,R,17.19,,A,RESERVATION ROAD,35700,2142,6.0,218,17,E,-121.68190081604725,36.62464028818938,State,True
5422,68,,5,MON,R,3.948,,A,JCT. RTE. 1,22200,1110,5.0,96,17,E,-121.86853140833574,36.59512547873116,State,True
5424,68,,5,MON,,0.0,,A,"PACIFIC GROVE, ASILOMAR BEACH STATE PARK",1350,68,5.0,3,17,E,-121.93567912475747,36.619366599728885,State,True
5426,68,,5,MON,,22.023,,B,"SALINAS, JCT. RTE. 101",17000,1360,8.0,152,17,E,-121.63915240634748,36.67086393721537,State,True
5428,68,,5,MON,,6.812,,A,JCT. RTE. 218 NORTHWEST,24000,960,4.0,86,17,E,-121.82795246687805,36.58089867716506,State,True
5430,68,,5,MON,,6.812,,B,JCT. RTE. 218 NORTHWEST,21800,872,4.0,73,17,E,-121.82795246687805,36.58089867716506,State,True
5432,6,,9,INY,R,3.952,,A,SILVER CANYON ROAD,2650,888,33.51,224,23,V,-118.35246223472744,37.39996840219765,US,True
5434,6,,9,INY,,0.0,,A,JCT. RTE. 395,4150,345,8.32,106,22,V,-118.39557648871656,37.374111233032345,US,True
5436,6,,9,MNO,,25.715,,A,"BENTON STATION, JCT. RTE. 120 WEST",900,216,24.0,54,92,E,-118.47699311607816,37.8183164233094,US,True
5438,6,,9,MNO,,25.715,,B,"BENTON STATION, JCT. RTE. 120 WEST",1400,322,23.0,84,92,E,-118.47699311607816,37.8183164233094,US,True
5440,6,,9,MNO,,32.29,,B,NEVADA STATE LINE,1300,708,54.49,209,22,V,-118.43513620255119,37.90139106322345,US,True
5442,70,,2,LAS,,0.0,,A,PLUMAS/LASSEN COUNTY LINE,4400,247,5.62,57,22,E,-120.10883012328604,39.79077699431572,State,True
5444,70,,2,LAS,,0.0,,O,PLUMAS/LASSEN COUNTY LINE,4750,267,5.62,62,22,E,-120.10883012328604,39.79077699431572,State,True
5446,70,,2,LAS,,3.889,,B,JCT. RTE. 395,4400,247,5.62,57,22,E,-120.03865423544886,39.77512546576941,State,True
5448,70,,2,PLU,R,66.628,,A,JCT. RTE. 89 SOUTH,2950,168,5.7,32,22,E,-120.62006211684306,39.784441120072415,State,True
5450,70,,2,PLU,R,66.628,,B,JCT. RTE. 89 SOUTH,2750,160,5.83,28,22,E,-120.62006211684306,39.784441120072415,State,True
5452,70,,2,PLU,R,76.6,,A,"PORTOLA, MEADOW WAY",3450,146,4.22,31,22,E,-120.45835076358662,39.81424294389353,State,True
5454,70,,2,PLU,R,76.6,,B,"PORTOLA, MEADOW WAY",3900,159,4.08,34,22,E,-120.45835076358662,39.81424294389353,State,True
5456,70,,2,PLU,R,80.315,,A,"BECKWOURTH, CALPINE ROAD",3500,265,7.58,32,22,V,-120.39240120392115,39.82123739225284,State,True
5458,70,,2,PLU,,0.0,,O,BUTTE/PLUMAS COUNTY LINE,990,101,10.17,28,22,E,-121.38735308800483,39.86270360524553,State,True
5460,70,,2,PLU,,33.026,,A,JCT. RTE. 89 NORTH,2400,260,10.85,62,22,E,-120.98391085089106,40.038682241079975,State,True
5462,70,,2,PLU,,33.026,,B,JCT. RTE. 89 NORTH,1200,122,10.15,34,22,E,-120.98391085089106,40.038682241079975,State,True
5464,70,,2,PLU,,41.97,,A,COUNTY HOSPITAL ROAD,5100,349,6.85,83,22,E,-120.95997038115834,39.951686693231366,State,True
5466,70,,2,PLU,,41.97,,B,COUNTY HOSPITAL ROAD,3450,307,8.91,73,22,E,-120.95997038115834,39.951686693231366,State,True
5468,70,,2,PLU,,43.086,,B,"LAWRENCE STREET, BEGIN COUPLET",6200,337,5.43,80,22,E,-120.94968882316843,39.93760303299036,State,True
5470,70,,2,PLU,,43.785,,A,QUINCY JUNCTION ROAD,10200,219,2.15,58,22,E,-120.93760082141411,39.93785901404779,State,True
5472,70,,2,PLU,,43.7,,A,"QUINCY, END COUPLET ON MAIN/LAWRENCE ST",10000,335,3.35,80,22,E,-120.93911978003308,39.93757477931672,State,True
5474,70,,2,PLU,,46.77,,A,LA PORTE ROAD,2850,190,6.65,50,22,E,-120.88334198087361,39.93509394420427,State,True
5476,70,,2,PLU,,46.77,,B,LA PORTE ROAD,3200,207,6.48,55,22,E,-120.88334198087361,39.93509394420427,State,True
5478,70,,2,PLU,,75.332,,B,"PORTOLA, WEST CITY LIMITS",4750,207,4.35,43,22,E,-120.47910819684053,39.805699657155664,State,True
5480,70,,2,PLU,,75.96,,B,GULLING STREET,6000,179,2.99,38,22,E,-120.46946329106216,39.81049796034125,State,True
5482,70,,2,PLU,,81.65,,O,BECKWOURTH STATE HIGHWAY MAINTENANCE STATION,3500,229,6.54,30,23,V,-120.37131148025041,39.81735712477626,State,True
5484,70,,2,PLU,,92.065,,A,JCT. RTE. 49 SOUTH,4100,234,5.7,50,22,E,-120.17817940475497,39.80455573876935,State,True
5486,70,,2,PLU,,94.28,,B,JCT. RTE. 284 NORTH,4100,234,5.7,50,22,E,-120.13962001439651,39.79768764765548,State,True
5488,70,,2,PLU,,95.964,,O,PLUMAS/LASSEN COUNTY LINE,4750,267,5.62,62,22,E,-120.10883012328604,39.79077699431572,State,True
5490,70,,3,BUT,,0.0,,O,YUBA/BUTTE COUNTY LINE,14200,1294,9.11,288,23,V,-121.5954270051144,39.30832802731032,State,True
5492,70,,3,BUT,,13.901,,A,"OROVILLE, JCT. RTE. 162",21600,3199,14.81,582,7,E,-121.57528316431866,39.49779951701609,State,True
5494,70,,3,BUT,,13.901,,B,"OROVILLE, JCT. RTE. 162",17600,2607,14.81,474,7,E,-121.57528316431866,39.49779951701609,State,True
5496,70,,3,BUT,,42.08,,O,PULGA-MILL CREEK MAINTENANCE STATION,1250,190,15.2,43,17,E,-121.43916645832206,39.80500553224195,State,True
5498,70,,3,BUT,,48.076,,O,BUTTE/PLUMAS COUNTY LINE,990,101,10.17,28,22,E,-121.38735308800483,39.86270360524553,State,True
5500,70,,3,SUT,R,0.051,,A,JCT. RTE. 99,23800,1559,6.55,301,16,V,-121.54308903214594,38.85286417774187,State,True
5502,70,,3,SUT,,8.298,,O,SUTTER/YUBA COUNTY LINE,21400,1727,8.07,337,19,V,-121.54308478580957,38.972427246233224,State,True
5504,70,,3,YUB,R,8.293,,A,JCT. RTE. 65 SOUTH,47500,2119,4.46,435,16,V,-121.54036503657393,39.09094465269107,State,True
5506,70,,3,YUB,R,8.293,,B,JCT. RTE. 65 SOUTH,24200,1454,6.01,246,14,V,-121.54036503657393,39.09094465269107,State,True
5508,70,,3,YUB,R,9.282,,B,OLIVEHURST AVENUE,48000,2774,5.78,553,23,V,-121.55054463757573,39.1026146402115,State,True
5510,70,,3,YUB,,0.0,,A,SUTTER/YUBA COUNTY LINE,25500,1691,6.63,327,18,V,-121.54308478580957,38.972427246233224,State,True
5512,70,,3,YUB,,0.0,,O,SUTTER/YUBA COUNTY LINE,21400,1727,8.07,337,19,V,-121.54308478580957,38.972427246233224,State,True
5514,70,,3,YUB,,13.6,,O,YUBA RIVER BRIDGE,63800,5008,7.85,962,4,E,-121.58568623562043,39.12974795230767,State,True
5516,70,,3,YUB,,14.71,,A,"MARYSVILLE, JCT. RTE. 20",15700,2112,13.45,316,7,E,-121.58714203638672,39.148441636242254,State,True
5518,70,,3,YUB,,14.7,,B,"MARYSVILLE, JCT. RTE. 20",35000,2800,8.0,398,97,E,-121.5911720323632,39.14468878193729,State,True
5520,70,,3,YUB,,25.822,,O,YUBA/BUTTE COUNTY LINE,14200,1294,9.11,288,23,V,-121.5954270051144,39.30832802731032,State,True
5522,710,,7,LA,R,15.692,,A,"LYNWOOD, JCT. RTE. 105",228000,19152,8.4,3777,12,E,-118.17993876140625,33.91282350591335,Interstate,True
5524,710,,7,LA,R,15.692,,B,"LYNWOOD, JCT. RTE. 105",227000,19817,8.73,4291,12,E,-118.17993876140625,33.91282350591335,Interstate,True
5526,710,,7,LA,R,32.72,,B,"PASADENA, JCT. RTES. 134/210",63000,825,1.31,67,12,E,-118.15543206378702,34.14969784398426,Interstate,True
5528,710,,7,LA,,10.823,,A,"LONG BEACH, DEL AMO BOULEVARD",180000,31968,17.76,8052,21,E,-118.20542475473755,33.846513518051864,Interstate,True
5530,710,,7,LA,,12.97,,A,"LONG BEACH, JCT. RTE. 91",221000,19625,8.88,4249,12,E,-118.19305810366696,33.87550258933386,Interstate,True
5532,710,,7,LA,,12.97,,B,"LONG BEACH, JCT. RTE. 91",189000,26271,13.9,6480,12,E,-118.19305810366696,33.87550258933386,Interstate,True
5534,710,,7,LA,,18.44,,A,"SOUTH GATE, FIRESTONE BOULEVARD",202000,19150,9.48,3777,12,E,-118.17030773280239,33.94975281274185,Interstate,True
5536,710,,7,LA,,23.282,,A,"COMMERCE, JCT. RTE. 5",199000,15442,7.76,3238,12,E,-118.17247028401677,34.016132120351216,Interstate,True
5538,710,,7,LA,,23.282,,B,"COMMERCE, JCT. RTE. 5",241000,20172,8.37,3979,12,E,-118.17247028401677,34.016132120351216,Interstate,True
5540,710,,7,LA,,24.627,,A,JCT. RTE. 60,121000,6232,5.15,1156,12,V,-118.16990884757858,34.035599812980315,Interstate,True
5542,710,,7,LA,,24.627,,B,JCT. RTE. 60,181000,12797,7.07,2683,12,E,-118.16990884757858,34.035599812980315,Interstate,True
5544,710,,7,LA,,26.497,,A,"MONTEREY PARK, JCT. RTE. 10",51000,1693,3.32,200,12,E,-118.16501241932404,34.061232797162134,Interstate,True
5546,710,,7,LA,,6.881,,A,"LONG BEACH, JCT. RTE. 1",145000,20170,13.91,5557,13,E,-118.20778803899378,33.789932804343806,Interstate,True
5548,710,,7,LA,,6.881,,B,"LONG BEACH, JCT. RTE. 1",126000,18068,14.34,4675,17,E,-118.20778803899378,33.789932804343806,Interstate,True
5550,710,,7,LA,,7.6,,A,N OF JCT. RTE. 1,145000,23505,16.21,5279,17,V,-118.20685995982932,33.80026675371039,Interstate,True
5552,710,,7,LA,,9.41,,A,"LONG BEACH, JCT. RTE. 405",176000,25344,14.4,6251,12,E,-118.20738494695948,33.82648736703985,Interstate,True
5554,710,,7,LA,,9.41,,B,"LONG BEACH, JCT. RTE. 405",160000,21360,13.35,5526,12,E,-118.20738494695948,33.82648736703985,Interstate,True
5556,71,,7,LA,R,0.335,R,A,"POMONA, JCT. RTES. 10/57",42000,2995,7.13,513,5,V,-117.8075659971706,34.06838398135101,State,True
5557,71,,7,LA,R,4.31,,B,"POMONA, JCT. RTE. 60",77000,5182,6.73,959,5,V,-117.75046721460603,34.02420134882741,State,True
5559,71,,7,LA,R,4.697,,O,LOS ANGELES/SAN BERNARDINO COUNTY LINE,115000,7314,6.36,1009,12,E,-117.7462334537737,34.02031397928541,State,True
5561,71,,8,SBD,R,0.0,,O,LOS ANGELES/SAN BERNARDINO COUNTY LINE,115000,7314,6.36,1009,12,E,-117.7462334537737,34.02031397928541,State,True
5563,71,,8,SBD,R,6.52,,B,PINE AVE OC,86500,6678,7.72,838,21,E,-117.67463844697653,33.94776096907225,State,True
5565,71,,8,SBD,R,7.983,,B,JCT. RTE. 83 NORTH,84500,5535,6.55,769,14,V,-117.65954533625505,33.9306580720618,State,True
5567,72,,12,ORA,,11.421,,A,"LA HABRA, JCT. RTE. 39",35200,869,2.47,60,6,E,-117.96793913194492,33.939843857649805,State,True
5569,72,,7,LA,,6.662,,A,"WHITTIER, JCT. RTE. 605",33000,1135,3.44,96,6,E,-118.0692408781139,33.99341177586532,State,True
5571,72,,7,LA,,6.662,,B,"WHITTIER, JCT. RTE. 605",42000,1445,3.44,123,6,V,-118.0692408781139,33.99341177586532,State,True
5573,73,,12,ORA,R,27.811,R,B,JCT. RTE. 405,15400,616,4.0,55,19,E,-117.89894265302404,33.6876333796946,State,True
