Bridge_Type,BRIDGE,NAME,District_Label,DIST,County_Name,CO,CITY,RTE,PM,YRBLT,Age,Decade_Built,LAT,LON,LENG,MAINSPANS,APPSPANS,DECKWIDTH,DESIGN_MAIN,MATERIAL_MAIN,FAC,LOC,INTERSEC,DATA_EXTRACTED,X,Y,OBJECTID
Local,05C0252,ADAMS CREEK,District 2,02,Trinity,TRI,00000,00000,0.0,2017.0,9.0,2010,41.12184722,-122.92371111,21.9,1.0,0.0,5.9,02: Stringer/Multi-Beam,3: Steel,COFFEE CREEK ROAD,15.2 MI WEST OF SR 3,ADAMS CREEK,2024/03/12 09:19:32+00,-13683806.4564,5030331.5102,26398
Local,05C0253,NORTH FORK EAST FORK HAYFORK CREEK,District 2,02,Trinity,TRI,00000,00000,0.0,2017.0,9.0,2010,40.51,-122.99995,17.1,1.0,0.0,5.9,02: Stringer/Multi-Beam,3: Steel,E. FORK HAYFORK RD,4.9 MI E WILDWOOD RD,N FK E FK HAYFORK CREEK,2024/03/12 09:19:32+00,-13692293.3218,4940333.9812,26399
Local,05F0001,GRASS VALLEY CREEK,District 2,02,Trinity,TRI,00000,00000,0.0,1959.0,67.0,1950,40.67609722,-122.83081111,19.2,1.0,0.0,3.7,10: Truss - Thru,3: Steel,FAWN LODGE ROAD,0.1 MI NORTH OF SR 299,GRASS VALLEY CREEK,2024/03/12 09:19:32+00,-13673464.8668,4964683.5858,26400
Local,06C0002,LITTLE COW CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1988.0,38.0,1980,40.74271111,-121.99331944,37.9,1.0,0.0,7.7,05: Box Beam Or Gdr - Mu,5: Prestress Conc,BUZZARD ROOST RD,1 MI E OF OAK RUN RD,LITTLE COW CREEK,2024/03/12 09:19:32+00,-13580235.7078,4974466.1283,26401
Local,06C0003,OLD COW CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,2001.0,25.0,2000,40.67921389,-121.87153611,24.4,1.0,0.0,9.6,05: Box Beam Or Gdr - Mu,1: Concrete,EAST FERN ROAD,4.3 MI N OF WHITMORE RD,OLD COW CREEK,2024/03/12 09:19:32+00,-13566678.8461,4965141.0753,26402
Local,06C0004,BAILEY CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1972.0,54.0,1970,40.5003,-121.65965833,18.3,2.0,0.0,8.7,04: Tee Beam,2: Concrete Cont,BROKEOFF MEADWS RD,2.0 MI S OF SR 44,BAILEY CREEK,2024/03/12 09:19:32+00,-13543092.7132,4938913.8587,26403
Local,06C0007,LITTLE COW CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1948.0,78.0,1940,40.74891389,-121.944075,24.1,3.0,0.0,4.7,02: Stringer/Multi-Beam,4: Steel Cont,PHILLIPS ROAD,1.6 MI SE BUZZARD RST RD,LITTLE COW CREEK,2024/03/12 09:19:32+00,-13574753.8405,4975377.5316,26404
Local,06C0009,NORTH FORK COTTONWOOD CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1957.0,69.0,1950,40.46983333,-122.62243056,78.6,3.0,0.0,9.3,02: Stringer/Multi-Beam,3: Steel,PLATINA RD,4.5 MI W GAS PT RD,NORTH FORK COTTONWOOD CR,2024/03/12 09:19:32+00,-13650268.0427,4934454.6765,26405
Local,06C0010,NORTH FORK COTTONWOOD CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1966.0,60.0,1960,40.39693333,-122.52862778,59.7,4.0,0.0,8.7,04: Tee Beam,2: Concrete Cont,FOSTER ROAD,0.3 MI E GAS POINT RD,NORTH FORK COTTONWOOD CR,2024/03/12 09:19:32+00,-13639825.9624,4923793.0722,26406
Local,06C0011,NORTH FORK COTTONWOOD CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,2000.0,26.0,2000,40.441725,-122.550675,43.7,1.0,0.0,8.1,05: Box Beam Or Gdr - Mu,1: Concrete,LOWER GAS POINT RD,3.3 MI N OF GAS POINT RD.,NORTH FORK COTTONWOOD CR,2024/03/12 09:19:32+00,-13642280.2491,4930342.4718,26407
Local,06C0012,LITTLE COW CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1981.0,45.0,1980,40.743225,-122.01577778,26.4,1.0,0.0,8.7,05: Box Beam Or Gdr - Mu,1: Concrete,OAK RUN RD,1.1 MI S OF S.R. 299,LITTLE COW CREEK,2024/03/12 09:19:32+00,-13582735.7585,4974541.6329,26408
Local,06C0013,PIT RIVER,District 2,02,Shasta,SHA,00000,00000,0.0,1973.0,53.0,1970,41.04882222,-121.39410833,84.1,2.0,0.0,8.7,05: Box Beam Or Gdr - Mu,2: Concrete Cont,JIM DAY ROAD,0.4 MI S/E OF SR 299,PIT RIVER,2024/03/12 09:19:32+00,-13513531.8267,5019546.3798,26409
Local,06C0014,OLD COW CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1954.0,72.0,1950,40.62266944,-121.98198056,34.1,3.0,0.0,8.5,01: Slab,2: Concrete Cont,WHITMORE RD,0.4 MI E OF W END FERN RD,OLD COW CREEK,2024/03/12 09:19:32+00,-13578973.4664,4956844.5622,26410
Local,06C0015,PIT RIVER,District 2,02,Shasta,SHA,00000,00000,0.0,1964.0,62.0,1960,41.02031389,-121.91026389,62.2,3.0,0.0,8.7,05: Box Beam Or Gdr - Mu,2: Concrete Cont,BIG BEND RD,15.9 MI N OF S.R. 299,PIT RIVER,2024/03/12 09:19:32+00,-13570990.0088,5015339.1928,26411
Local,06C0017,SACRAMENTO RIVER,District 2,02,Shasta,SHA,00000,00000,0.0,1940.0,86.0,1940,41.14868611,-122.31128611,36.9,1.0,2.0,5.5,03: Girder & Floorbeam S,3: Steel,RIVERSIDE ROAD,0.1 MI E/O I-5 FRONT RD,SACRAMENTO RIVER,2024/03/12 09:19:32+00,-13615631.6074,5034298.4009,26412
Local,06C0018,COW CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1965.0,61.0,1960,40.47641944,-122.22882778,69.2,3.0,0.0,8.7,05: Box Beam Or Gdr - Mu,2: Concrete Cont,DERSCH ROAD,0.7 MI E DESCHUTES RD,COW CREEK,2024/03/12 09:19:32+00,-13606452.3753,4935418.468,26413
Local,06C0019,SACRAMENTO RIVER,District 2,02,Shasta,SHA,00000,00000,0.0,1970.0,56.0,1970,40.41730278,-122.19495556,150.3,1.0,4.0,8.5,02: Stringer/Multi-Beam,5: Prestress Conc,ASH CR RD,1.2 MI E BALLS FERRY RD,SACRAMENTO RIVER,2024/03/12 09:19:32+00,-13602681.7353,4926770.9389,26414
Local,06C0021,FLAT CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1994.0,32.0,1990,40.65394167,-122.46173889,20.5,1.0,0.0,8.5,01: Slab,1: Concrete,IRON MOUNTAIN ROAD,IRON MTN RD 3KM N.SR 299,FLAT CREEK,2024/03/12 09:19:32+00,-13632379.9284,4961432.1197,26415
Local,06C0022,ROCK CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1970.0,56.0,1970,40.61321667,-122.45983333,56.4,8.0,0.0,7.5,01: Slab,2: Concrete Cont,IRON MOUNTAIN RD,5.6 MI N OF STATE RT 299,ROCK CREEK,2024/03/12 09:19:32+00,-13632167.8021,4955458.2784,26416
Local,06C0024,NORTH FORK COTTONWOOD CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1920.0,106.0,1920,40.41501944,-122.53218056,61.6,2.0,0.0,3.7,10: Truss - Thru,3: Steel,LOWER GAS POINT RD,0.5 MI N OF GAS PONT ROAD,NORTH FORK COTTONWOOD CR,2024/03/12 09:19:32+00,-13640221.4562,4926437.0834,26417
Local,06C0025,DUNCAN CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1975.0,51.0,1970,40.41136111,-122.77083611,30.5,2.0,0.0,9.8,04: Tee Beam,2: Concrete Cont,PLATINA RD,PM 11.35 MI E SR 36,DUNCAN CREEK,2024/03/12 09:19:32+00,-13666788.475,4925902.2109,26418
Local,06C0026,RISING RIVER,District 2,02,Shasta,SHA,00000,00000,0.0,1964.0,62.0,1960,40.89911111,-121.54731389,37.2,6.0,0.0,8.7,01: Slab,2: Concrete Cont,CASSEL ROAD,2 MI. NE OF ROUTE 89,RISING RIVER,2024/03/12 09:19:32+00,-13530586.5914,4997472.7203,26419
Local,06C0027,BURNEY CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1970.0,56.0,1970,40.87115278,-121.69715556,27.4,1.0,0.0,8.8,03: Girder & Floorbeam S,3: Steel,TAMARACK ROAD,0.1 MI S OF S.R. 299,BURNEY CREEK,2024/03/12 09:19:32+00,-13547266.8916,4993356.0362,26420
Local,06C0028,SACRAMENTO RIVER,District 2,02,Shasta,SHA,00000,00000,0.0,1974.0,52.0,1970,41.12991944,-122.31970833,50.8,3.0,0.0,5.9,05: Box Beam Or Gdr - Mu,2: Concrete Cont,FALLS AVENUE,EAST OF I-5 NEAR SWETBRIR,SACRAMENTO RIVER,2024/03/12 09:19:32+00,-13616569.1646,5031524.4502,26421
Local,06C0029,A.C.I.D. CANAL,District 2,02,Shasta,SHA,00000,00000,0.0,1949.0,77.0,1940,40.49415,-122.36622222,10.1,1.0,0.0,13.1,01: Slab,1: Concrete,HAPPY VALLEY RD,50' WEST OF RTE 273,A.C.I.D. CANAL,2024/03/12 09:19:32+00,-13621747.0575,4938013.559,26422
Local,06C0030,SACRAMENTO RIVER,District 2,02,Shasta,SHA,00000,00000,0.0,1966.0,60.0,1960,41.16068889,-122.29399444,47.0,2.0,0.0,8.7,02: Stringer/Multi-Beam,3: Steel,SODA CREEK RD,0.2 MI SE I-5,SACRAMENTO RIVER,2024/03/12 09:19:32+00,-13613706.7077,5036072.9796,26423
Local,06C0031,BURNEY CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1930.0,96.0,1930,41.00053889,-121.63706111,12.2,2.0,0.0,6.1,01: Slab,2: Concrete Cont,CLARK CREEK ROAD,0.5 MI NW OF SR 89,BURNEY CREEK,2024/03/12 09:19:32+00,-13540577.2096,5012421.9263,26424
Local,06C0033,LAKE BLVD OH,District 2,02,Shasta,SHA,REDDING,00000,0.0,1939.0,87.0,1930,40.61506944,-122.38873056,44.5,3.0,0.0,19.8,04: Tee Beam,2: Concrete Cont,LAKE BLVD,0.7 MI NW/O I-5,UP RR & AMTRAK,2024/03/12 09:19:32+00,-13624252.6761,4955729.9791,26425
Local,06C0035,OASIS ROAD OH,District 2,02,Shasta,SHA,00000,00000,0.0,1939.0,87.0,1930,40.63102222,-122.39763889,30.5,3.0,0.0,11.3,01: Slab,2: Concrete Cont,OASIS ROAD,0.5 MI E OF LAKE BL.,UP RR & AMTRAK,2024/03/12 09:19:32+00,-13625244.3476,4958069.6802,26426
Local,06C0038,CLARK CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1950.0,76.0,1950,41.04320556,-121.673425,12.2,2.0,0.0,6.1,01: Slab,2: Concrete Cont,CLARK CREEK ROAD,5.2 MI NW OF SR 89,CLARK CREEK,2024/03/12 09:19:32+00,-13544625.2206,5018717.3403,26427
Local,06C0039,PIT RIVER,District 2,02,Shasta,SHA,00000,00000,0.0,1922.0,104.0,1920,41.00098056,-121.43674167,92.0,6.0,0.0,7.2,04: Tee Beam,1: Concrete,CASSEL-FALL RIV RD,0.3 MI SE SR 299 FALL RIV,PIT RIVER,2024/03/12 09:19:32+00,-13518277.7477,5012487.0752,26428
Local,06C0040,CEDAR CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1970.0,56.0,1970,40.75517222,-122.02546944,37.2,2.0,0.0,9.9,04: Tee Beam,2: Concrete Cont,OAK RUN ROAD,S.R. 299,CEDAR CREEK,2024/03/12 09:19:32+00,-13583814.6302,4976297.1822,26429
Local,06C0041,SACRAMENTO RIVER,District 2,02,Shasta,SHA,00000,00000,0.0,1970.0,56.0,1970,40.46189722,-122.24389444,256.0,8.0,0.0,10.0,05: Box Beam Or Gdr - Mu,2: Concrete Cont,DESCHUTES ROAD,1.0 MI S DERSCH RD,SACRAMENTO RIVER,2024/03/12 09:19:32+00,-13608129.5889,4933293.4661,26430
Local,06C0042,NORTH FORK BEAR CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1935.0,91.0,1930,40.56894444,-121.87998333,21.6,3.0,0.0,4.1,02: Stringer/Multi-Beam,4: Steel Cont,PONDEROSA WAY,6.4 MI N OF S.R. 44,NORTH FORK BEAR CREEK,2024/03/12 09:19:32+00,-13567619.1848,4948968.2405,26431
Local,06C0043,SNOW CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1935.0,91.0,1930,40.55109167,-121.91193889,18.3,1.0,0.0,4.1,02: Stringer/Multi-Beam,3: Steel,PONDEROSA WAY,4.1 MI N OF S.R. 44,SNOW CREEK,2024/03/12 09:19:32+00,-13571176.4613,4946352.3439,26432
Local,06C0044,SOUTH FORK COW CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1935.0,91.0,1930,40.60676944,-121.85421667,30.5,3.0,0.0,4.4,02: Stringer/Multi-Beam,4: Steel Cont,PONDEROSA WAY,3.5 MI S WHITMORE RD,SOUTH FORK COW CREEK,2024/03/12 09:19:32+00,-13564750.8529,4954512.8939,26433
Local,06C0047,A.C.I.D. CANAL,District 2,02,Shasta,SHA,REDDING,00000,0.0,1962.0,64.0,1960,40.575525,-122.37778056,32.0,3.0,0.0,12.4,01: Slab,2: Concrete Cont,LOCUST ST,0.2 MI N ATHENS WAY,A.C.I.D. CANAL,2024/03/12 09:19:32+00,-13623033.7268,4949932.6331,26434
Local,06C0048,STILLWATER CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1998.0,28.0,1990,40.47986667,-122.25955833,72.0,2.0,0.0,10.2,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,DERSCH ROAD,1.8 MI E/O AIRPORT RD,STILLWATER CREEK,2024/03/12 09:19:32+00,-13609873.2856,4935922.9589,26435
Local,06C0049,CHURN CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1935.0,91.0,1930,40.52228611,-122.33366389,26.5,3.0,0.0,7.3,01: Slab,2: Concrete Cont,CHURN CREEK ROAD,1.2 MI NO. OF KNIGHTON RD,CHURN CREEK,2024/03/12 09:19:32+00,-13618122.6804,4942133.0456,26436
Local,06C0052,DONEY CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1927.0,99.0,1920,40.88172222,-122.38845,152.1,1.0,9.0,7.7,11: Arch - Deck,1: Concrete,LAKESHORE DRIVE,0.8 MI SW ANTLR UC ON I-5,DONEY CREEK,2024/03/12 09:19:32+00,-13624221.449,4994912.1048,26437
Local,06C0054,CHARLIE CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1926.0,100.0,1920,40.86909722,-122.39205,121.9,1.0,8.0,7.7,11: Arch - Deck,1: Concrete,LAKE SHORE DRIVE,1.8 MI SW ANTLR UC ON I-5,CHARLIE CREEK,2024/03/12 09:19:32+00,-13624622.1991,4993053.4289,26438
Local,06C0055,CLEAR CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1956.0,70.0,1950,40.49448333,-122.49779444,75.0,3.0,0.0,10.7,02: Stringer/Multi-Beam,3: Steel,CLEAR CR RD,6.8 MI E OF S.R. 273,CLEAR CREEK,2024/03/12 09:19:32+00,-13636393.6125,4938062.3515,26439
Local,06C0056,COW CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1986.0,40.0,1980,40.56360556,-122.21988889,51.7,2.0,0.0,10.6,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,SILVER BRIDGE ROAD,0.1 MI S OLD RTE 44 DR,COW CREEK,2024/03/12 09:19:32+00,-13605457.304,4948185.8774,26440
Local,06C0057,BOULDER CREEK,District 2,02,Shasta,SHA,REDDING,00000,0.0,1936.0,90.0,1930,40.61562222,-122.37399722,6.7,2.0,0.0,0.0,19: Culvert,2: Concrete Cont,TWIN VIEW BLVD,0.2 MI NE OF SR 273,BOULDER CREEK,2024/03/12 09:19:32+00,-13622612.5686,4955811.0427,26441
Local,06C0060,MOODY CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1918.0,108.0,1910,40.68175,-122.34933333,12.7,2.0,0.0,7.2,04: Tee Beam,2: Concrete Cont,CASCADE BLVD,0.1 MI N SR 151,MOODY CREEK,2024/03/12 09:19:32+00,-13619866.9976,4965513.3464,26442
Local,06C0061,SPRING BRANCH CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1918.0,108.0,1910,40.71139444,-122.33267778,13.7,3.0,0.0,7.0,01: Slab,2: Concrete Cont,HOLIDAY ROAD,0.5 MI N MT GATE OC,SPRING BRANCH CREEK,2024/03/12 09:19:32+00,-13618012.91,4969865.9198,26443
Local,06C0062,SLATE CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1927.0,99.0,1920,40.97482778,-122.43330556,55.8,6.0,0.0,8.2,04: Tee Beam,1: Concrete,MOINE ROAD,0.1 MI E SLATE CREEK RD,SLATE CREEK,2024/03/12 09:19:32+00,-13629214.749,5008630.2409,26444
Local,06C0063,FALL RIVER,District 2,02,Shasta,SHA,00000,00000,0.0,1993.0,33.0,1990,41.00136389,-121.44052222,64.2,8.0,0.0,9.8,01: Slab,2: Concrete Cont,BRIDGE ST,IN FALL RIVER MILLS,FALL RIVER,2024/03/12 09:19:32+00,-13518698.5972,5012543.6178,26445
Local,06C0065,ANDERSON CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1970.0,56.0,1970,40.44391667,-122.26217222,25.3,2.0,0.0,9.9,04: Tee Beam,2: Concrete Cont,DESCHUTES RD,0.35 MI W BALLS FERRY RD,ANDERSON CREEK,2024/03/12 09:19:32+00,-13610164.2619,4930663.0511,26446
Local,06C0067,HAWES GULCH,District 2,02,Shasta,SHA,00000,00000,0.0,1944.0,82.0,1940,40.47572778,-122.24143333,12.5,2.0,0.0,10.0,01: Slab,2: Concrete Cont,DESCHUTES RD,150 FT S DERSCH RD,HAWES GULCH,2024/03/12 09:19:32+00,-13607855.6194,4935317.2476,26447
Local,06C0068,BEND CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1980.0,46.0,1980,40.53063333,-122.23889722,18.9,3.0,0.0,12.4,01: Slab,2: Concrete Cont,DESCHUTES RD,2.0 MI S OF SR 44,BEND CREEK,2024/03/12 09:19:32+00,-13607573.3017,4943355.5193,26448
Local,06C0070,OREGON GULCH,District 2,02,Shasta,SHA,REDDING,00000,0.0,1957.0,69.0,1950,40.54621389,-122.38685278,19.5,3.0,0.0,10.9,01: Slab,2: Concrete Cont,WESTSIDE RD,0.2 MI N KENYON DR,OREGON GULCH,2024/03/12 09:19:32+00,-13624043.6416,4945637.7381,26449
Local,06C0071,CANYON HOLLOW CREEK,District 2,02,Shasta,SHA,REDDING,00000,0.0,1957.0,69.0,1950,40.552475,-122.38796944,25.9,3.0,0.0,11.1,01: Slab,2: Concrete Cont,WESTSIDE AVE,0.1 MI S CANYON CREEK RD,CANYON HOLLOW CREEK,2024/03/12 09:19:32+00,-13624167.9484,4946555.0074,26450
Local,06C0073,HATCHET CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1970.0,56.0,1970,40.87226667,-121.89558611,51.5,3.0,0.0,9.9,04: Tee Beam,2: Concrete Cont,BIG BEND RD,0.8 MI N S.R. 299,HATCHET CREEK,2024/03/12 09:19:32+00,-13569356.0833,4993520.0133,26451
Local,06C0074,DRY CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1963.0,63.0,1960,40.47904722,-122.20536944,36.9,3.0,0.0,8.7,04: Tee Beam,2: Concrete Cont,DERSCH RD,2.8 MI W ASH CREEK RD,DRY CREEK,2024/03/12 09:19:32+00,-13603841.0051,4935803.0338,26452
Local,06C0075,BEAR CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1963.0,63.0,1960,40.48573056,-122.15323056,74.1,6.0,0.0,8.7,04: Tee Beam,2: Concrete Cont,DERSCH RD,5.4 MI E DESCHUTES RD,BEAR CREEK,2024/03/12 09:19:32+00,-13598036.93,4936781.1832,26453
Local,06C0076,LACK CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1963.0,63.0,1960,40.48805,-122.13547222,33.8,3.0,0.0,8.7,04: Tee Beam,2: Concrete Cont,DERSCH RD,2.8 MI W ASH CR RD,LACK CREEK,2024/03/12 09:19:32+00,-13596060.0809,4937120.6718,26454
Local,06C0077,CASTLE CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1918.0,108.0,1910,41.14479444,-122.31701389,36.9,3.0,0.0,9.1,04: Tee Beam,2: Concrete Cont,MAIN STREET,"0.2 MI S CASTLE CR RD,I-5",CASTLE CREEK,2024/03/12 09:19:32+00,-13616269.2207,5033723.098,26455
Local,06C0078,A.C.I.D. CANAL,District 2,02,Shasta,SHA,REDDING,00000,0.0,1962.0,64.0,1960,40.53798611,-122.38539722,23.5,4.0,0.0,10.8,01: Slab,2: Concrete Cont,WESTSIDE ROAD,0.2 MI N BRANSTETTER LANE,A.C.I.D. CANAL,2024/03/12 09:19:32+00,-13623881.6098,4944432.4772,26456
Local,06C0079,DESCHUTES ROAD OH,District 2,02,Shasta,SHA,ANDERSON,00000,0.0,1966.0,60.0,1960,40.43888333,-122.28477222,62.5,4.0,0.0,9.1,05: Box Beam Or Gdr - Mu,2: Concrete Cont,DESCHUTES RD,0.35 MI N/E SR 273,"UP RR, AMTRAK, BARNEY ST",2024/03/12 09:19:32+00,-13612680.0827,4929926.8394,26457
Local,06C0081,COTTONWOOD CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,2003.0,23.0,2000,40.37387778,-122.2838,358.5,9.0,0.0,12.9,04: Tee Beam,2: Concrete Cont,MAIN ST,TEHAMA-SHASTA CO LINE,COTTONWOOD CREEK,2024/03/12 09:19:32+00,-13612571.8543,4920423.61,26458
Local,06C0084,MEARS CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1929.0,97.0,1920,41.07394167,-122.3598,46.0,3.0,0.0,8.3,04: Tee Beam,1: Concrete,MEARS RIDGE ROAD,0.25 MI W I-5 VIA SIMS RD,MEARS CREEK,2024/03/12 09:19:32+00,-13621032.1483,5023254.9366,26459
Local,06C0085,CANYON HOLLOW CREEK,District 2,02,Shasta,SHA,REDDING,00000,0.0,1950.0,76.0,1950,40.55263333,-122.38700833,16.8,2.0,0.0,8.1,01: Slab,2: Concrete Cont,EASTSIDE RD,0.3 MI N RADIO LANE,CANYON HOLLOW CREEK,2024/03/12 09:19:32+00,-13624060.958,4946578.2048,26460
Local,06C0086,CHURN CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1952.0,74.0,1950,40.48025278,-122.30690278,65.2,8.0,0.0,7.9,02: Stringer/Multi-Beam,4: Steel Cont,CHURN CREEK RD,0.75 MI W AIRPORT RD,CHURN CREEK,2024/03/12 09:19:32+00,-13615143.646,4935979.4662,26461
Local,06C0087,WEST FORK STILLWATER CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1970.0,56.0,1970,40.71698333,-122.32938889,11.4,3.0,0.0,7.7,19: Culvert,2: Concrete Cont,HOLIDAY ROAD,1.0 MI N OLD OREGON TRAIL,WEST FORK STILLWATER CRK,2024/03/12 09:19:32+00,-13617646.7926,4970686.7308,26462
Local,06C0088,WEST FORK STILLWATER CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1976.0,50.0,1970,40.65501944,-122.33236667,30.2,3.0,0.0,8.7,01: Slab,2: Concrete Cont,OLD OREGON TRAIL,0.3 MI E OASIS & AKRICH,WEST FORK STILLWATER CRK,2024/03/12 09:19:32+00,-13617978.2763,4961590.2671,26463
Local,06C0090,OLNEY CREEK,District 2,02,Shasta,SHA,REDDING,00000,0.0,1971.0,55.0,1970,40.53000833,-122.42336389,37.2,2.0,0.0,9.9,04: Tee Beam,2: Concrete Cont,TEXAS SPRINGS RD,2.2 MI E SR 273-BRSTER RD,OLNEY CREEK,2024/03/12 09:19:32+00,-13628108.0403,4943263.9788,26464
Local,06C0091,DRY CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1970.0,56.0,1970,40.63691111,-122.23867222,33.5,5.0,0.0,8.7,01: Slab,2: Concrete Cont,OLD ALTURAS ROAD,0.2 MI E DESCHUTES RD,DRY CREEK,2024/03/12 09:19:32+00,-13607548.2565,4958933.5125,26465
Local,06C0092,BURNEY CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1989.0,37.0,1980,40.87111389,-121.68242778,22.6,1.0,0.0,4.4,10: Truss - Thru,3: Steel,JACK RABIT FLAT RD,0.1 MI S SH 299,BURNEY CREEK,2024/03/12 09:19:32+00,-13545627.4026,4993350.3114,26466
Local,06C0093,BAILEY CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1930.0,96.0,1930,40.51046111,-121.72774444,17.1,3.0,0.0,5.5,02: Stringer/Multi-Beam,7: Wood Or Timber,ROCK CREEK RD,0.7 MI S OF SR 44,BAILEY CREEK,2024/03/12 09:19:32+00,-13550672.0257,4940401.5113,26467
Local,06C0095,CLOUGH CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1998.0,28.0,1990,40.56063611,-122.28382778,18.9,2.0,0.0,9.0,01: Slab,2: Concrete Cont,OLD 44 DRIVE,1 MI E OF OREGON TRAIL,CLOUGH CREEK,2024/03/12 09:19:32+00,-13612574.9495,4947750.7619,26468
Local,06C0097,LITTLE COW CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1998.0,28.0,1990,40.56378056,-122.22795,121.9,4.0,0.0,10.2,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,OLD 44 DR,0.6 MI E. OF DESCHUTES RD,LITTLE COW CREEK,2024/03/12 09:19:32+00,-13606354.6628,4948211.5207,26469
Local,06C0100,CLOVER CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1954.0,72.0,1950,40.55291389,-122.18405278,52.7,3.0,0.0,9.1,04: Tee Beam,2: Concrete Cont,OLD 44 DR,0.5 MI W/N WHITMORE,CLOVER CREEK,2024/03/12 09:19:32+00,-13601468.0455,4946619.3116,26470
Local,06C0101,COW CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1955.0,71.0,1950,40.54511389,-122.17536111,75.6,5.0,0.0,9.4,02: Stringer/Multi-Beam,3: Steel,OLD HWY 44 DR,0.5 MI N OF SR 44,COW CREEK,2024/03/12 09:19:32+00,-13600500.4933,4945476.5966,26471
Local,06C0102,A.C.I.D. CANAL,District 2,02,Shasta,SHA,REDDING,00000,0.0,1948.0,78.0,1940,40.57392778,-122.37885556,8.5,2.0,0.0,37.0,19: Culvert,2: Concrete Cont,E CYPRESS AVE,0.2 MI W OF ATHENS AVE,A.C.I.D. CANAL,2024/03/12 09:19:32+00,-13623153.3952,4949698.547,26472
Local,06C0103,WEST FORK STILLWATER CREEK,District 2,02,Shasta,SHA,00000,00000,0.0,1968.0,58.0,1960,40.70461944,-122.32809167,37.1,3.0,0.0,8.7,01: Slab,2: Concrete Cont,OLD OREGON TRAIL,0.5 MI EAST OF I-5,WEST FORK STILLWATER CRK,2024/03/12 09:19:32+00,-13617502.3863,4968871.0034,26473
Local,06C0104,CHURN CREEK,District 2,02,Shasta,SHA,REDDING,00000,0.0,1964.0,62.0,1960,40.58765278,-122.33721944,43.6,4.0,0.0,8.7,01: Slab,2: Concrete Cont,OLD ALTURAS RD,1.5 MI W OLD OREGON TRAIL,CHURN CREEK,2024/03/12 09:19:32+00,-13618518.4841,4951710.2414,26474
Local,06C0105,WEST BRANCH CHURN CREEK,District 2,02,Shasta,SHA,REDDING,00000,0.0,1975.0,51.0,1970,40.56366667,-122.34924167,18.9,4.0,0.0,26.2,19: Culvert,2: Concrete Cont,HARTNELL AVE,0.2 MI E CHURN CRK RD,WEST BRANCH CHURN CREEK,2024/03/12 09:19:32+00,-13619856.7916,4948194.8305,26475
